"date","manner_of_death","armed","age","gender","race","state","signs_of_mental_illness","threat_level","flee","body_camera","longitude","latitude","year"
2016-03-10,"shot","gun",21,"M",0,"CA","False","other","Foot","False",-118.203,33.878,"2016"
2016-03-10,"shot","gun",50,"M",0,"TX","True","attack","Not fleeing","False",-102.374,31.888,"2016"
2016-03-11,"shot","gun",25,"M",1,"VA","False","attack","Not fleeing","True",-76.244,36.93,"2016"
2016-03-11,"shot","gun",51,"M",0,"KS","True","attack","Not fleeing","True",-96.62,37.815,"2016"
2016-03-11,"shot","knife",46,"M",0,"IL","True","other","Not fleeing","False",-88.956,40.145,"2016"
2016-03-11,"shot","gun",23,"M",0,"CA","False","attack","Foot","False",-122.028,37.54,"2016"
2016-03-12,"shot","gun",43,"M",0,"NC","True","attack","Not fleeing","True",-79.809,36.108,"2016"
2016-03-12,"shot and Tasered","unarmed",37,"M",1,"TX","False","other","Foot","False",-95.337,29.794,"2016"
2016-03-12,"shot and Tasered","Taser",20,"M",1,"TX","False","attack","Not fleeing","False",-95.488,29.994,"2016"
2016-03-13,"shot","unarmed",16,"M",0,"TX","False","undetermined","Car","False",-96.856,32.94,"2016"
2016-03-13,"shot","unarmed",30,"M",0,"TN","False","other","Car","True",-84.256,35.797,"2016"
2016-03-13,"shot","gun",26,"M",0,"AL","False","attack","Car","False",-85.611,33.925,"2016"
2016-03-13,"shot","gun",24,"M",1,"PA","False","attack","Not fleeing","False",-75.368,39.845,"2016"
2016-03-13,"shot","hammer",38,"F",0,"WA","True","attack","Not fleeing","False",-122.574,45.682,"2016"
2016-03-13,"shot","gun",28,"M",1,"MD","False","other","Not fleeing","False",-76.875,38.918,"2016"
2016-03-14,"shot","gun",29,"M",1,"IL","False","attack","Foot","False",-87.718,41.871,"2016"
2016-03-15,"shot","gun",34,"M",0,"KY","False","other","Foot","False",-86.891,36.852,"2016"
2016-03-15,"shot","knife",38,"M",0,"IN","False","other","Car","True",-87.51,37.993,"2016"
2016-03-15,"shot","gun",43,"M",0,"TX","False","other","Other","True",-97.388,32.73,"2016"
2016-03-16,"shot","unarmed",23,"M",0,"CA","True","other","Not fleeing","False",-118.241,33.981,"2016"
2016-03-16,"shot","gun",33,"M",0,"TX","True","attack","Not fleeing","False",-98.484,29.363,"2016"
2016-03-16,"shot","gun",40,"M",0,"NC","True","attack","Not fleeing","False",-80.188,34.905,"2016"
2016-03-17,"shot","gun",38,"M",0,"MN","True","other","Not fleeing","True",-93.318,44.776,"2016"
2016-03-17,"shot","gun",53,"M",0,"FL","False","attack","Not fleeing","False",-82.499,27.889,"2016"
2016-03-17,"shot","gun",30,"M",1,"TX","False","attack","Not fleeing","False",-95.424,29.99,"2016"
2016-03-18,"shot","gun",60,"M",0,"ID","False","other","Not fleeing","False",-112.155,43.503,"2016"
2016-03-19,"shot","toy weapon",25,"F",1,"VA","False","attack","Not fleeing","False",-76.191,36.927,"2016"
2016-03-19,"shot","undetermined",24,"M",0,"LA","False","undetermined","Car","False",-90.06,30.426,"2016"
2016-03-19,"shot","gun",21,"M",1,"IL","False","attack","Foot","False",-87.793,41.992,"2016"
2016-03-19,"shot","gun",23,"M",0,"KY","False","attack","Other","False",-87.408,37.145,"2016"
2016-03-20,"shot","knife",61,"M",0,"VA","True","other","Not fleeing","True",-77.289,37.291,"2016"
2016-03-20,"shot","gun",54,"M",0,"PA","False","attack","Other","False",-77.968,40.071,"2016"
2016-03-20,"shot","gun",62,"M",0,"IN","False","attack","Foot","False",-85.133,41.05,"2016"
2016-03-20,"shot","toy weapon",16,"M",1,"FL","True","other","Not fleeing","False",-82.405,29.641,"2016"
2016-03-21,"shot","toy weapon",25,"M",0,"CT","True","attack","Not fleeing","False",-73.528,41.114,"2016"
2016-03-21,"shot","gun",28,"M",0,"PA","True","attack","Car","False",-79.547,40.279,"2016"
2016-03-21,"shot and Tasered","knife",76,"M",0,"VT","True","other","Not fleeing","True",-73.216,44.477,"2016"
2016-03-22,"shot","pick-axe",25,"M",0,"FL","True","other","Not fleeing","False",-80.422,25.597,"2016"
2016-03-23,"shot","gun",51,"M",0,"CO","False","attack","Not fleeing","False",-104.984,39.789,"2016"
2016-03-23,"shot","gun",34,"M",0,"CA","False","attack","Foot","True",-119.791,36.77,"2016"
2016-03-23,"shot","gun",30,"M",1,"TN","True","attack","Not fleeing","False",-89.95,35.228,"2016"
2016-03-24,"shot","knife",44,"M",0,"MA","False","other","Foot","False",-71.033,42.272,"2016"
2016-03-24,"shot","toy weapon",24,"M",1,"RI","False","attack","Foot","False",-71.369,41.891,"2016"
2016-03-24,"shot","gun",29,"M",0,"CA","False","attack","Not fleeing","False",-117.174,34.06,"2016"
2016-03-24,"shot","gun and knife",48,"M",0,"CO","False","other","Not fleeing","True",-104.564,38.275,"2016"
2016-03-24,"shot","gun",19,"M",0,"NM","False","attack","Not fleeing","True",-106.617,35.086,"2016"
2016-03-24,"shot","gun",22,"M",1,"MO","False","attack","Not fleeing","False",-94.272,39.037,"2016"
2016-03-26,"shot","meat cleaver",39,"M",0,"MA","True","other","Not fleeing","False",-71.317,42.632,"2016"
2016-03-26,"shot","gun",36,"M",0,"VA","True","other","Not fleeing","False",-82.099,37.278,"2016"
2016-03-26,"shot","gun",55,"M",0,"SC","False","attack","Not fleeing","True",-78.882,33.711,"2016"
2016-03-26,"shot","gun",46,"M",0,"FL","True","attack","Not fleeing","False",-82.426,28.054,"2016"
2016-03-27,"shot","knife",34,"M",0,"MO","True","other","Not fleeing","False",-94.385,38.989,"2016"
2016-03-27,"shot","scissors",27,"F",0,"AZ","True","other","Not fleeing","True",-110.697,35.024,"2016"
2016-03-27,"shot","gun",33,"M",0,"NM","True","attack","Not fleeing","True",-104.554,33.385,"2016"
2016-03-27,"shot","gun",18,"M",1,"NC","False","other","Not fleeing","False",-77.634,35.331,"2016"
2016-03-27,"shot","gun",33,"M",0,"TX","True","attack","Not fleeing","False",-95.161,30.233,"2016"
2016-03-29,"shot","gun",51,"M",0,"SC","True","attack","Not fleeing","False",-82.414,34.783,"2016"
2016-03-29,"shot","gun",50,"F",0,"MN","True","attack","Not fleeing","False",-93.71,46.533,"2016"
2016-03-29,"shot and Tasered","flashlight",46,"M",0,"CA","False","attack","Not fleeing","True",-122.655,38.976,"2016"
2016-03-30,"shot","gun",33,"M",0,"CA","False","attack","Foot","False",-118.139,34.015,"2016"
2016-03-30,"shot","gun",25,"M",0,"AZ","False","undetermined","Not fleeing","False",-112.225,33.523,"2016"
2016-03-30,"shot","gun",52,"M",0,"GA","False","attack","Not fleeing","False",-83.963,33.282,"2016"
2016-03-31,"shot","gun",18,"M",1,"MD","False","attack","Not fleeing","False",-76.61,39.309,"2016"
2016-03-31,"shot","gun",43,"M",1,"MD","False","attack","Not fleeing","False",-76.61,39.309,"2016"
2016-03-31,"shot","gun",34,"M",1,"VA","False","attack","Not fleeing","False",-77.411,37.534,"2016"
2016-03-31,"shot","gun",31,"M",1,"NV","False","attack","Foot","True",-115.296,36.328,"2016"
2016-04-01,"shot","shovel",65,"M",0,"TX","True","other","Not fleeing","False",-97.669,29.873,"2016"
2016-04-01,"shot","gun",37,"M",0,"TX","False","attack","Not fleeing","False",-102.328,31.865,"2016"
2016-04-02,"shot","gun",30,"M",1,"IN","False","attack","Not fleeing","False",-86.235,39.824,"2016"
2016-04-03,"shot","unknown weapon",36,"F",0,"AL","True","other","Not fleeing","True",-85.685,32.373,"2016"
2016-04-03,"shot","gun",25,"M",0,"TX","False","attack","Foot","False",-97.751,30.27,"2016"
2016-04-03,"shot","Taser",69,"M",0,"WI","False","attack","Not fleeing","False",-91.546,44.824,"2016"
2016-04-04,"shot","knife",50,"M",0,"MN","True","attack","Not fleeing","False",-93.244,44.962,"2016"
2016-04-05,"shot","knife",52,"M",0,"MA","True","other","Not fleeing","False",-72.627,42.133,"2016"
2016-04-05,"shot","unarmed",44,"M",1,"IN","False","attack","Not fleeing","True",-86.117,39.797,"2016"
2016-04-06,"shot","ax",60,"M",0,"OH","False","other","Not fleeing","False",-82.67,38.877,"2016"
2016-04-06,"shot","ax",40,"F",1,"TN","False","attack","Not fleeing","True",-86.436,36.37,"2016"
2016-04-06,"shot and Tasered","knife",20,"M",0,"CA","True","attack","Not fleeing","False",-118.453,34.308,"2016"
2016-04-07,"shot","knife",45,"M",0,"CA","False","other","Not fleeing","False",-122.416,37.762,"2016"
2016-04-08,"shot","knife",40,"M",1,"CA","True","other","Foot","False",-121.44,38.482,"2016"
2016-04-08,"shot","hatchet",25,"F",0,"WI","True","other","Not fleeing","False",-91.441,44.876,"2016"
2016-04-08,"shot","knife",43,"M",1,"MI","False","other","Not fleeing","True",-85.607,42.897,"2016"
2016-04-09,"shot","gun",27,"M",1,"NJ","False","attack","Foot","False",-74.468,40.487,"2016"
2016-04-09,"shot","gun",19,"M",1,"PA","False","attack","Foot","False",-75.143,40.04,"2016"
2016-04-10,"shot","gun",39,"M",0,"CA","False","other","Car","False",-120.962,37.649,"2016"
2016-04-10,"shot","knife",30,"M",0,"NY","True","attack","Not fleeing","False",-73.936,42.776,"2016"
2016-04-10,"shot","knife",28,"M",0,"CA","False","attack","Not fleeing","False",-118.226,34.049,"2016"
2016-04-11,"shot","gun",22,"M",0,"NV","False","attack","Not fleeing","False",-115.154,36.148,"2016"
2016-04-11,"shot","gun",16,"M",1,"IL","False","attack","Foot","False",-87.711,41.867,"2016"
2016-04-12,"shot","unarmed",40,"M",0,"CO","False","other","Car","False",-104.99,39.737,"2016"
2016-04-12,"shot","gun",38,"M",0,"IL","False","attack","Car","False",-88.935,37.957,"2016"
2016-04-13,"shot","undetermined",35,"M",1,"CA","False","attack","Not fleeing","False",-121.295,38.024,"2016"
2016-04-13,"shot","gun",52,"M",0,"TX","False","attack","Not fleeing","False",-98.639,30.718,"2016"
2016-04-13,"shot","gun",26,"M",0,"TN","False","attack","Car","False",-85.493,36.035,"2016"
2016-04-14,"shot and Tasered","unarmed",54,"M",0,"KS","True","attack","Not fleeing","False",-97.574,38.377,"2016"
2016-04-15,"shot","baseball bat",38,"M",0,"CA","False","other","Not fleeing","False",-117.333,33.669,"2016"
2016-04-15,"shot","gun",52,"M",0,"OK","True","attack","Not fleeing","False",-98.603,34.604,"2016"
2016-04-15,"shot","undetermined",26,"M",0,"IN","False","attack","Foot","True",-85.339,40.193,"2016"
2016-04-16,"shot","gun",53,"M",0,"IL","False","attack","Not fleeing","False",-88.144,42.473,"2016"
2016-04-17,"shot","gun",35,"F",1,"OH","False","other","Car","False",-84.243,39.742,"2016"
2016-04-17,"shot","unarmed",22,"M",0,"TX","True","other","Not fleeing","False",-106.554,31.872,"2016"
2016-04-17,"shot","gun",31,"M",1,"NJ","False","attack","Foot","False",-75.022,39.481,"2016"
2016-04-17,"shot","gun",32,"M",1,"NY","False","attack","Foot","False",-73.805,40.679,"2016"
2016-04-18,"shot","gun",28,"M",1,"MD","False","attack","Not fleeing","False",-76.901,39.004,"2016"
2016-04-18,"shot","gun",18,"M",1,"GA","False","attack","Not fleeing","False",-84.564,33.798,"2016"
2016-04-19,"shot","gun",41,"M",0,"NC","True","attack","Not fleeing","False",-80.936,35.246,"2016"
2016-04-19,"shot","gun",15,"M",1,"MO","False","attack","Other","False",-90.219,38.654,"2016"
2016-04-19,"shot","gun",38,"M",0,"AL","False","attack","Car","False",-86.849,34.172,"2016"
2016-04-20,"shot","gun",41,"M",0,"FL","False","attack","Not fleeing","False",-80.484,25.493,"2016"
2016-04-20,"shot","unknown weapon",52,"M",0,"AR","False","other","Not fleeing","False",-92.795,35.017,"2016"
2016-04-21,"shot","knife",48,"M",0,"MA","False","other","Not fleeing","False",-71.042,42.403,"2016"
2016-04-22,"shot","knife",29,"M",0,"TX","True","attack","Not fleeing","False",-97.837,30.221,"2016"
2016-04-22,"shot","knife",51,"M",0,"NY","True","attack","Not fleeing","False",-74.183,42.589,"2016"
2016-04-23,"shot","gun",24,"M",0,"AZ","True","attack","Not fleeing","False",-111.841,33.254,"2016"
2016-04-23,"shot","gun",18,"M",0,"WI","False","attack","Not fleeing","False",-89.152,45.14,"2016"
2016-04-23,"shot","gun",30,"M",0,"VA","True","attack","Not fleeing","False",-76.278,36.86,"2016"
2016-04-25,"shot","gun",60,"F",0,"NC","True","attack","Not fleeing","False",-82.418,35.285,"2016"
2016-04-26,"shot","gun",28,"M",0,"CO","False","attack","Foot","False",-105.082,39.724,"2016"
2016-04-26,"shot","gun",26,"M",1,"VA","True","attack","Not fleeing","True",-76.233,36.817,"2016"
2016-04-26,"shot","gun",24,"F",0,"NM","True","attack","Car","False",-106.527,35.146,"2016"
2016-04-26,"shot","gun",44,"M",0,"TX","False","other","Other","False",-97.823,29.649,"2016"
2016-04-27,"shot","machete",34,"M",0,"GA","False","other","Not fleeing","False",-84.268,33.854,"2016"
2016-04-27,"shot","gun",21,"M",0,"CO","False","attack","Not fleeing","False",-105.044,39.829,"2016"
2016-04-27,"shot","gun",36,"M",0,"UT","False","attack","Not fleeing","False",-111.872,40.678,"2016"
2016-04-28,"shot","knife",37,"M",1,"FL","False","attack","Not fleeing","False",-80.206,25.776,"2016"
2016-04-28,"shot","gun",53,"M",0,"ID","True","attack","Not fleeing","True",-116.316,43.553,"2016"
2016-04-28,"shot and Tasered","knife",45,"M",0,"WA","True","other","Not fleeing","True",-117.412,47.656,"2016"
2016-04-30,"shot","knife",42,"M",0,"WI","False","other","Not fleeing","False",-89.62,44.979,"2016"
2016-04-30,"shot","knife",33,"M",0,"UT","False","other","Foot","False",-111.655,40.115,"2016"
2016-04-30,"shot","knife",28,"M",0,"CA","False","other","Not fleeing","True",-118.472,34.228,"2016"
2016-05-01,"shot","toy weapon",25,"M",1,"FL","False","attack","Not fleeing","False",-81.402,28.536,"2016"
2016-05-01,"shot","gun",28,"M",0,"TN","True","other","Not fleeing","False",-89.128,35.851,"2016"
2016-05-02,"shot","gun",52,"M",1,"SC","False","attack","Not fleeing","False",-82.336,34.902,"2016"
2016-05-03,"shot","knife",59,"M",0,"CA","False","other","Not fleeing","False",-119.264,36.343,"2016"
2016-05-04,"shot","gun",39,"M",0,"WA","False","attack","Car","False",-122.361,47.494,"2016"
2016-05-04,"shot","knife",18,"M",1,"CA","False","other","Not fleeing","False",-117.09,33.478,"2016"
2016-05-04,"shot","undetermined",40,"M",0,"MO","False","attack","Not fleeing","False",-78.876,42.928,"2016"
2016-05-05,"shot","gun",38,"M",1,"WI","False","attack","Foot","True",-88.006,43.134,"2016"
2016-05-05,"shot","gun",26,"F",1,"FL","False","attack","Not fleeing","False",-81.442,28.551,"2016"
2016-05-07,"shot","gun",29,"M",0,"WA","True","other","Not fleeing","False",-122.065,48.048,"2016"
2016-05-07,"shot","gun",37,"M",1,"FL","False","attack","Other","False",-82.663,27.75,"2016"
2016-05-07,"shot and Tasered","knife",29,"M",0,"ME","False","other","Not fleeing","False",-68.014,46.686,"2016"
2016-05-08,"shot","toy weapon",21,"M",1,"CA","False","other","Not fleeing","False",-118.191,33.795,"2016"
2016-05-09,"shot","gun",33,"M",1,"MN","False","attack","Not fleeing","False",-93.096,44.964,"2016"
2016-05-09,"shot","unarmed",23,"M",0,"MS","False","attack","Not fleeing","False",-88.844,30.458,"2016"
2016-05-09,"shot","gun",26,"M",0,"IL","False","other","Foot","False",-87.726,41.804,"2016"
2016-05-09,"shot","gun",29,"M",0,"TX","True","attack","Other","False",-94.64,31.622,"2016"
2016-05-09,"shot","toy weapon",33,"M",1,"TX","False","other","Not fleeing","False",-106.418,31.929,"2016"
2016-05-10,"shot","knife",28,"M",1,"MA","True","attack","Not fleeing","False",-71.051,41.863,"2016"
2016-05-11,"shot","gun",35,"M",0,"CO","False","attack","Car","False",-104.725,39.719,"2016"
2016-05-11,"shot","gun",24,"M",1,"CO","False","attack","Car","False",-104.691,40.385,"2016"
2016-05-13,"shot","gun",28,"M",0,"CA","False","attack","Not fleeing","True",-118.202,34.026,"2016"
2016-05-14,"shot","knife",19,"M",0,"FL","True","other","Not fleeing","False",-81.653,30.331,"2016"
2016-05-14,"shot","gun",43,"M",0,"AZ","False","attack","Not fleeing","True",-112.139,33.466,"2016"
2016-05-14,"shot","gun",59,"M",0,"FL","False","attack","Not fleeing","False",-81.134,28.9,"2016"
2016-05-14,"shot and Tasered","gun",34,"M",0,"GA","True","other","Not fleeing","False",-84.191,33.591,"2016"
2016-05-15,"shot","gun",35,"M",0,"IL","False","attack","Foot","False",-88.4,37.547,"2016"
2016-05-16,"shot","gun",23,"M",1,"GA","False","attack","Foot","False",-84.449,33.58,"2016"
2016-05-17,"shot","ax",36,"M",0,"CA","True","other","Not fleeing","False",-121.48,41.961,"2016"
2016-05-18,"shot","knife",46,"M",0,"NY","True","other","Not fleeing","False",-73.987,40.762,"2016"
2016-05-18,"shot","gun",44,"M",0,"MO","False","attack","Other","False",-91.181,38.199,"2016"
2016-05-18,"shot","gun",20,"M",0,"AZ","False","attack","Not fleeing","False",-111.978,33.378,"2016"
2016-05-19,"shot","unarmed",30,"M",0,"NV","False","attack","Not fleeing","False",-115.124,36.199,"2016"
2016-05-19,"shot","unarmed",29,"F",1,"CA","False","other","Car","False",-122.431,37.732,"2016"
2016-05-19,"shot","knife",35,"M",0,"CA","False","other","Not fleeing","True",-121.276,38.674,"2016"
2016-05-19,"shot","gun",36,"M",0,"KY","False","attack","Not fleeing","False",-83.101,37.335,"2016"
2016-05-19,"shot","gun",22,"M",1,"FL","False","other","Not fleeing","False",-80.23,25.844,"2016"
2016-05-20,"shot","knife",31,"M",1,"NE","False","other","Foot","True",-96.173,41.292,"2016"
2016-05-21,"shot","unarmed",38,"M",0,"OR","True","attack","Not fleeing","False",-122.615,45.351,"2016"
2016-05-22,"shot","unarmed",27,"M",1,"FL","False","other","Car","True",-80.125,25.981,"2016"
2016-05-22,"shot","unarmed",22,"M",1,"FL","False","other","Car","False",-81.853,30.234,"2016"
2016-05-22,"shot","gun",28,"M",0,"CO","True","attack","Not fleeing","False",-105.282,40.027,"2016"
2016-05-23,"shot","gun",26,"M",0,"AZ","False","attack","Foot","True",-111.655,35.198,"2016"
2016-05-24,"shot","knife",22,"M",0,"OR","False","other","Not fleeing","False",-122.469,45.507,"2016"
2016-05-24,"shot","gun",31,"M",0,"NM","False","attack","Not fleeing","False",-106.51,35.069,"2016"
2016-05-25,"shot","knife",43,"M",0,"OK","True","other","Not fleeing","False",-97.53,35.466,"2016"
2016-05-26,"shot","gun",29,"M",0,"MN","False","attack","Not fleeing","False",-93.012,44.963,"2016"
2016-05-26,"shot","gun",43,"M",0,"IL","False","attack","Foot","False",-87.559,41.586,"2016"
2016-05-26,"shot","undetermined",21,"M",1,"IL","False","undetermined","Foot","False",-90.097,38.632,"2016"
2016-05-26,"shot","knife",48,"F",0,"FL","False","other","Not fleeing","False",-84.941,30.708,"2016"
2016-05-26,"shot","gun",25,"M",0,"NM","False","attack","Car","False",-106.892,34.058,"2016"
2016-05-27,"shot","gun",59,"M",0,"IN","False","attack","Not fleeing","False",-86.16,39.727,"2016"
2016-05-28,"shot","gun",50,"M",1,"AL","False","attack","Not fleeing","False",-86.019,33.607,"2016"
2016-05-28,"shot","gun",58,"M",0,"NM","False","attack","Not fleeing","True",-106.601,35.128,"2016"
2016-05-29,"shot","gun",25,"M",0,"TX","True","attack","Not fleeing","False",-95.573,29.774,"2016"
2016-05-29,"shot","knife",32,"M",0,"FL","False","other","Not fleeing","False",-81.3,28.978,"2016"
2016-05-29,"shot","gun",53,"M",0,"NC","False","attack","Not fleeing","True",-78.323,34.998,"2016"
2016-05-29,"shot and Tasered","unarmed",38,"M",0,"NC","False","other","Car","False",-79.907,36.467,"2016"
2016-05-30,"shot","gun",70,"M",0,"OR","False","attack","Not fleeing","False",-122.776,45.389,"2016"
2016-05-30,"shot","gun",33,"M",1,"AZ","False","attack","Not fleeing","False",-110.901,32.24,"2016"
